transaction_id,customer_id,transaction_amount,payment_status,failure_reason,payment_method,successful_payments,failed_payments,total_customer_spend,average_order_value,previous_recovery_attempts,previous_recovery_success,days_since_last_purchase,customer_tenure_days,recovered
txn_91144,cust_1419,11172.18,failed,network_error,upi,32,6,153944.64,4810.77,1,1,338,806,1
txn_83391,cust_1526,2238.56,failed,insufficient_funds,upi,6,1,16118.34,2686.39,1,0,499,569,1
txn_30566,cust_9494,12622.03,failed,expired_card,credit_card,4,3,904.56,226.14,2,0,141,560,1
txn_51787,cust_9007,7206.05,failed,insufficient_funds,credit_card,21,5,61928.58,2948.98,2,0,33,302,1
txn_93251,cust_2538,5125.15,failed,insufficient_funds,upi,43,7,59813.86,1391.02,2,0,425,825,1
txn_34395,cust_2198,9561.69,failed,authentication_failed,credit_card,43,3,54704.170000000006,1272.19,2,0,18,18,1
txn_39754,cust_2892,6374.67,failed,authentication_failed,netbanking,31,2,60996.219999999994,1967.62,2,2,106,107,1
txn_52845,cust_3018,23243.1,failed,insufficient_funds,debit_card,24,4,51023.520000000004,2125.98,1,1,703,836,1
txn_86095,cust_7884,9607.58,failed,network_error,debit_card,12,3,8946.48,745.54,2,0,128,250,1
txn_38460,cust_4215,390.31,failed,insufficient_funds,debit_card,39,3,98619.29999999999,2528.7,1,1,183,271,1
txn_55647,cust_1889,412.15,failed,card_declined,debit_card,31,2,55631.36,1794.56,2,0,135,732,1
txn_61690,cust_7207,18741.49,failed,insufficient_funds,debit_card,45,2,100579.5,2235.1,1,1,244,975,1
txn_79002,cust_6145,2390.86,failed,card_declined,debit_card,34,2,56145.899999999994,1651.35,1,1,155,205,0
txn_97212,cust_9051,12290.81,failed,network_error,upi,11,5,48797.54,4436.14,1,0,307,905,1
txn_18524,cust_4030,11992.19,failed,insufficient_funds,credit_card,24,7,48825.600000000006,2034.4000000000003,2,2,696,848,1
txn_69136,cust_2550,17009.16,failed,expired_card,upi,22,4,13850.76,629.58,2,2,416,538,1
txn_77619,cust_8218,15854.93,failed,insufficient_funds,debit_card,32,4,132058.56,4126.83,0,0,471,680,1
txn_43440,cust_9055,3091.14,failed,card_declined,debit_card,14,8,26337.08,1881.22,1,1,105,966,1
txn_33212,cust_1496,15642.35,failed,expired_card,netbanking,1,4,939.85,939.85,1,0,367,669,0
txn_40565,cust_9834,13268.74,failed,expired_card,upi,42,7,124893.3,2973.65,2,0,300,478,0
txn_39181,cust_5060,868.36,failed,card_declined,upi,29,3,39734.64,1370.16,2,2,122,987,1
txn_28296,cust_8548,10299.68,failed,insufficient_funds,credit_card,4,3,13890.56,3472.64,1,0,191,438,0
txn_72901,cust_7204,16511.1,failed,insufficient_funds,debit_card,11,2,31276.19,2843.29,1,1,336,661,1
txn_73985,cust_8416,2656.78,failed,expired_card,debit_card,16,8,46168.16,2885.51,0,0,2,221,1
txn_24925,cust_1922,11231.86,failed,expired_card,credit_card,7,2,28251.93,4035.9900000000002,1,1,108,128,0
txn_37414,cust_7857,21053.13,failed,network_error,debit_card,45,2,186681.15000000002,4148.47,0,0,125,308,1
txn_16026,cust_7981,8869.26,failed,expired_card,credit_card,24,5,14038.800000000001,584.95,1,1,111,221,0
txn_92681,cust_3970,1072.41,failed,expired_card,debit_card,36,3,86791.68000000001,2410.88,2,1,57,62,1
txn_85582,cust_2055,17344.58,failed,network_error,credit_card,7,4,22747.13,3249.59,1,1,807,838,1
txn_75149,cust_2203,9948.35,failed,authentication_failed,credit_card,6,1,24716.159999999996,4119.36,1,0,354,578,0
txn_14414,cust_6024,20840.12,failed,insufficient_funds,debit_card,9,9,14737.77,1637.53,0,0,265,847,0
txn_38451,cust_6064,16535.15,failed,authentication_failed,upi,15,4,19118.55,1274.57,0,0,6,74,1
txn_11843,cust_1770,10260.18,failed,expired_card,credit_card,42,9,13958.279999999999,332.34,2,1,115,820,1
txn_12881,cust_9419,15685.13,failed,expired_card,credit_card,42,1,103545.54,2465.37,2,1,167,950,1
txn_87711,cust_9594,14894.09,failed,suspected_fraud,netbanking,10,7,33092.1,3309.21,0,0,414,597,0
txn_72524,cust_8032,856.47,failed,card_declined,debit_card,4,5,15895.8,3973.95,1,0,443,486,0
txn_22380,cust_1264,13497.57,failed,insufficient_funds,credit_card,9,6,25205.31,2800.59,0,0,378,746,1
txn_89287,cust_7010,19542.36,failed,insufficient_funds,credit_card,3,8,13466.099999999999,4488.7,2,2,842,946,0
txn_61370,cust_5677,16963.48,failed,card_declined,debit_card,30,1,73698.3,2456.61,2,1,103,473,1
txn_87339,cust_1442,20073.89,failed,card_declined,credit_card,5,1,6282.200000000001,1256.44,2,2,341,892,1
txn_38351,cust_8862,3865.93,failed,insufficient_funds,netbanking,11,1,29318.85,2665.35,0,0,253,824,1
txn_57113,cust_3939,542.16,failed,insufficient_funds,debit_card,25,1,45465.25,1818.61,0,0,157,210,1
txn_31381,cust_4850,120.91,failed,authentication_failed,credit_card,36,1,26008.56,722.46,2,0,34,202,0
txn_25439,cust_8991,445.16,failed,card_declined,credit_card,25,3,40887.5,1635.5,0,0,298,724,0
txn_43038,cust_2973,8779.89,failed,card_declined,credit_card,14,6,30444.399999999998,2174.6,2,0,71,251,1
txn_78447,cust_3303,13723.14,failed,expired_card,upi,21,2,2646.84,126.04,1,1,184,388,1
txn_72781,cust_3956,8357.11,failed,expired_card,credit_card,2,3,8018.46,4009.23,1,1,378,485,0
txn_74303,cust_7048,6332.78,failed,authentication_failed,debit_card,30,3,5050.5,168.35,2,0,48,128,0
txn_39877,cust_4955,20396.42,failed,card_declined,credit_card,8,4,29894.24,3736.78,2,2,17,93,1
txn_80572,cust_8073,5682.79,failed,insufficient_funds,upi,49,3,208335.75,4251.75,0,0,525,646,0
txn_87257,cust_8252,10952.02,failed,suspected_fraud,credit_card,11,3,52635.55,4785.05,1,1,9,37,0
txn_56638,cust_7485,3161.2,failed,card_declined,upi,18,3,46653.12,2591.84,1,0,82,243,1
txn_71762,cust_4897,9923.83,failed,insufficient_funds,upi,43,4,31887.079999999998,741.56,1,1,72,475,1
txn_97412,cust_3980,20641.44,failed,insufficient_funds,netbanking,39,7,25110.93,643.87,1,1,581,868,0
txn_61369,cust_2900,19655.92,failed,card_declined,netbanking,16,2,49264.0,3079.0,1,0,304,459,1
txn_75782,cust_3511,360.02,failed,network_error,credit_card,43,8,102877.93000000001,2392.51,0,0,398,646,0
txn_91481,cust_8283,13732.6,failed,insufficient_funds,credit_card,40,5,96212.8,2405.32,2,0,192,235,1
txn_10591,cust_8091,11361.6,failed,card_declined,upi,40,1,125196.0,3129.9,1,0,65,166,1
txn_45613,cust_4038,15212.36,failed,card_declined,debit_card,41,8,119717.95,2919.95,2,1,589,610,1
txn_86464,cust_6974,6485.59,failed,card_declined,netbanking,12,9,28857.840000000004,2404.82,1,0,109,192,0
txn_18562,cust_2618,19714.59,failed,expired_card,debit_card,23,5,58541.44,2545.28,1,0,45,221,0
txn_74230,cust_7157,20820.84,failed,network_error,debit_card,22,6,58610.86,2664.13,2,2,308,530,0
txn_19066,cust_3815,19029.58,failed,insufficient_funds,debit_card,31,6,22898.77,738.67,2,2,5,654,1
txn_69648,cust_7351,807.97,failed,expired_card,credit_card,39,8,84150.29999999999,2157.7,0,0,387,409,0
txn_38371,cust_6594,10377.46,failed,insufficient_funds,credit_card,27,9,37106.369999999995,1374.3099999999997,1,0,142,617,0
txn_91614,cust_9640,2919.52,failed,expired_card,debit_card,14,9,14970.759999999998,1069.34,0,0,144,457,0
txn_45367,cust_5310,6796.06,failed,network_error,netbanking,38,3,6642.400000000001,174.8,0,0,300,478,1
txn_40099,cust_1011,4319.01,failed,network_error,upi,21,1,82562.97,3931.57,2,2,541,730,1
txn_91943,cust_1076,23306.74,failed,expired_card,upi,7,5,1318.73,188.39000000000001,1,1,164,327,0
txn_27140,cust_8143,23467.53,failed,insufficient_funds,netbanking,23,5,17998.649999999998,782.55,0,0,3,68,1
txn_93038,cust_9014,7051.86,failed,authentication_failed,credit_card,5,1,15106.5,3021.3,1,1,125,187,0
txn_41921,cust_1562,11329.61,failed,network_error,credit_card,47,9,116025.14,2468.62,2,2,69,236,1
txn_96134,cust_1573,3961.24,failed,card_declined,debit_card,8,4,16153.68,2019.21,0,0,8,8,1
txn_16050,cust_9846,13948.34,failed,suspected_fraud,debit_card,27,4,129161.52,4783.76,1,1,353,431,0
txn_65781,cust_7852,20116.32,failed,expired_card,credit_card,15,4,60488.55,4032.57,2,0,428,550,0
txn_20220,cust_4932,8968.87,failed,insufficient_funds,credit_card,43,4,166967.28,3882.96,0,0,105,298,1
txn_85720,cust_1318,16420.84,failed,network_error,debit_card,41,4,184891.96000000002,4509.56,2,2,336,647,1
txn_60430,cust_8043,6751.06,failed,network_error,credit_card,17,5,26186.97,1540.41,1,1,83,299,1
txn_10255,cust_3659,515.23,failed,network_error,credit_card,40,9,104563.2,2614.08,2,2,723,802,1
txn_42599,cust_1613,22685.72,failed,expired_card,debit_card,0,9,0.0,0.0,0,0,131,165,0
txn_20567,cust_6913,11316.1,failed,card_declined,debit_card,9,4,17201.25,1911.25,2,0,53,105,1
txn_70562,cust_7457,5864.68,failed,authentication_failed,netbanking,28,5,16825.2,600.9,2,0,3,27,0
txn_32075,cust_3611,15132.0,failed,insufficient_funds,upi,7,3,16726.36,2389.48,1,1,221,231,1
txn_97276,cust_6247,7265.37,failed,network_error,upi,26,8,56745.26000000001,2182.51,0,0,132,394,1
txn_15239,cust_9289,11031.01,failed,insufficient_funds,upi,20,3,96151.4,4807.57,1,1,162,652,1
txn_69254,cust_5227,9900.28,failed,authentication_failed,debit_card,5,3,1372.5,274.5,2,1,10,467,1
txn_82790,cust_6660,6342.97,failed,network_error,netbanking,46,4,127646.32,2774.92,2,2,55,266,1
txn_65894,cust_6604,280.58,failed,network_error,credit_card,16,6,55427.36,3464.21,2,1,887,911,1
txn_77936,cust_7945,10729.08,failed,expired_card,credit_card,9,6,27613.98,3068.22,2,2,76,156,1
txn_48665,cust_3280,15706.28,failed,suspected_fraud,debit_card,36,6,15559.199999999999,432.2,0,0,98,108,0
txn_83844,cust_1559,18580.9,failed,network_error,credit_card,27,5,121858.02,4513.26,0,0,24,44,1
txn_80507,cust_1798,9743.85,failed,network_error,upi,48,4,55071.84,1147.33,1,1,11,121,1
txn_37209,cust_5295,6339.14,failed,card_declined,credit_card,13,2,6394.83,491.90999999999997,0,0,35,71,1
txn_35102,cust_4837,1395.62,failed,card_declined,debit_card,35,3,85943.9,2455.54,0,0,175,308,0
txn_90205,cust_7096,20810.76,failed,insufficient_funds,credit_card,24,6,60244.56,2510.19,2,1,533,614,0
txn_89082,cust_4955,20112.53,failed,suspected_fraud,credit_card,8,1,36378.56,4547.32,2,2,342,558,0
txn_52244,cust_8670,5804.43,failed,suspected_fraud,credit_card,29,4,48304.14,1665.66,0,0,541,874,0
txn_11652,cust_2415,2970.27,failed,insufficient_funds,credit_card,4,1,10380.76,2595.19,1,1,180,186,1
txn_93456,cust_8635,3987.88,failed,suspected_fraud,debit_card,43,7,213317.84,4960.88,1,1,88,774,0
txn_63031,cust_3180,3925.82,failed,expired_card,debit_card,26,1,40093.04,1542.04,0,0,420,583,1
txn_57042,cust_5335,5958.48,failed,expired_card,credit_card,39,7,171787.2,4404.8,1,1,203,216,1
txn_60391,cust_7341,6589.72,failed,insufficient_funds,debit_card,37,2,174768.39,4723.47,2,2,13,27,1
txn_59396,cust_2949,1276.51,failed,card_declined,upi,24,2,4639.4400000000005,193.31000000000003,1,0,19,478,1
txn_24456,cust_5349,16332.7,failed,insufficient_funds,debit_card,16,9,73749.28,4609.33,1,1,8,13,1
txn_69099,cust_8614,2663.83,failed,card_declined,credit_card,39,6,161400.71999999997,4138.48,2,1,597,794,1
txn_84779,cust_9194,16244.56,failed,insufficient_funds,netbanking,11,2,1334.96,121.36,2,1,59,333,1
txn_12654,cust_7446,4280.61,failed,network_error,netbanking,32,1,53321.6,1666.3,1,1,742,857,1
txn_36819,cust_5919,9917.23,failed,insufficient_funds,upi,8,9,2833.76,354.22,0,0,87,231,1
txn_74385,cust_9120,22818.98,failed,suspected_fraud,upi,47,8,30397.25,646.75,1,1,50,371,0
txn_73582,cust_5861,3645.39,failed,authentication_failed,debit_card,18,9,5169.42,287.19,0,0,9,13,1
txn_18176,cust_1938,197.91,failed,card_declined,upi,42,4,153838.02,3662.81,1,0,294,638,1
txn_60355,cust_6373,2245.75,failed,network_error,credit_card,43,4,86486.76,2011.32,2,1,22,546,1
txn_23280,cust_7227,6899.89,failed,network_error,credit_card,37,5,162359.33000000002,4388.09,1,1,86,263,1
txn_65797,cust_8145,6651.7,failed,card_declined,debit_card,24,9,80195.28,3341.47,0,0,137,250,1
txn_45690,cust_4749,13759.76,failed,expired_card,debit_card,29,4,26805.57,924.33,1,0,647,822,1
txn_81880,cust_5970,16234.94,failed,expired_card,debit_card,11,3,51906.69,4718.79,1,0,273,768,1
txn_63938,cust_4996,17011.28,failed,card_declined,debit_card,11,5,10013.52,910.32,0,0,168,319,1
txn_30939,cust_2614,18136.51,failed,card_declined,debit_card,47,1,97352.04000000001,2071.32,0,0,5,17,1
txn_67207,cust_6733,9205.6,failed,insufficient_funds,credit_card,45,6,27382.5,608.5,0,0,110,269,1
txn_32578,cust_9841,19880.2,failed,insufficient_funds,debit_card,41,9,106084.22,2587.42,1,1,263,979,1
txn_30505,cust_1947,6143.63,failed,card_declined,credit_card,44,2,27566.879999999997,626.52,0,0,22,106,0
txn_98989,cust_5617,7941.49,failed,authentication_failed,credit_card,8,3,20001.28,2500.16,0,0,94,172,0
txn_63281,cust_2049,23192.66,failed,insufficient_funds,credit_card,13,8,37962.47,2920.19,0,0,407,566,1
txn_68150,cust_5694,23608.53,failed,network_error,upi,15,8,35628.45,2375.23,1,1,141,592,0
txn_31256,cust_4066,21448.63,failed,insufficient_funds,debit_card,21,3,40172.79,1912.99,2,1,268,427,1
txn_35976,cust_6374,17651.96,failed,expired_card,upi,0,5,0.0,0.0,1,0,188,227,0
txn_85899,cust_5735,1822.06,failed,card_declined,upi,20,9,46206.8,2310.34,0,0,251,623,1
txn_92501,cust_5215,19810.48,failed,insufficient_funds,upi,15,2,69893.85,4659.59,0,0,577,838,1
txn_74315,cust_2656,23585.3,failed,card_declined,debit_card,47,1,148381.82,3157.06,1,1,403,963,1
txn_17470,cust_4691,22233.81,failed,card_declined,debit_card,31,1,138747.01,4475.71,2,1,368,941,1
txn_86816,cust_1759,13401.26,failed,expired_card,debit_card,45,1,179998.65,3999.97,2,1,304,650,1
txn_25419,cust_6479,13371.51,failed,card_declined,credit_card,23,6,48624.990000000005,2114.13,2,1,229,533,1
txn_65152,cust_8142,4674.58,failed,expired_card,upi,44,5,73015.8,1659.45,0,0,34,68,0
txn_79837,cust_5370,9245.63,failed,authentication_failed,upi,42,8,59964.24,1427.72,0,0,135,465,0
txn_64333,cust_4095,1948.69,failed,insufficient_funds,credit_card,14,3,65517.06,4679.79,0,0,515,730,1
txn_59817,cust_1872,16919.74,failed,expired_card,upi,12,5,19476.84,1623.07,0,0,89,627,0
txn_88563,cust_1771,13887.19,failed,network_error,debit_card,26,8,96720.26000000001,3720.01,2,1,74,134,0
txn_86579,cust_6062,15002.37,failed,card_declined,netbanking,45,2,159030.45,3534.01,1,0,227,501,1
txn_33016,cust_6444,19914.84,failed,insufficient_funds,debit_card,47,6,128340.55,2730.65,2,1,168,459,1
txn_64973,cust_9619,13341.15,failed,insufficient_funds,credit_card,42,3,107397.78,2557.09,2,1,256,932,1
txn_51368,cust_2832,11924.76,failed,insufficient_funds,netbanking,2,8,3798.3,1899.15,1,1,139,176,1
txn_89599,cust_1666,419.48,failed,network_error,debit_card,20,2,45901.6,2295.08,0,0,110,412,1
txn_38391,cust_8514,10075.9,failed,expired_card,upi,46,3,175318.42,3811.2700000000004,1,0,539,925,0
txn_89062,cust_3419,19317.87,failed,card_declined,credit_card,15,1,4789.2,319.28,2,0,69,120,1
txn_72513,cust_6645,7778.64,failed,card_declined,debit_card,13,5,52929.89,4071.5299999999997,0,0,111,439,0
txn_13420,cust_9015,12858.85,failed,network_error,upi,9,9,33194.43,3688.27,1,1,44,48,1
txn_29171,cust_8422,19890.65,failed,authentication_failed,debit_card,20,6,90420.0,4521.0,0,0,326,929,1
txn_80603,cust_1303,2507.44,failed,insufficient_funds,debit_card,26,8,10764.26,414.01,1,1,26,27,1
txn_40314,cust_1528,6754.08,failed,insufficient_funds,upi,24,4,73215.12,3050.6299999999997,2,2,337,513,1
txn_32161,cust_9730,15424.62,failed,card_declined,netbanking,26,6,122649.02000000002,4717.27,1,0,263,899,0
txn_36926,cust_5071,19156.32,failed,card_declined,upi,36,5,130978.08,3638.28,0,0,70,185,1
txn_61626,cust_7765,16866.33,failed,card_declined,upi,2,4,8822.56,4411.28,0,0,181,504,0
txn_84095,cust_8218,14042.27,failed,insufficient_funds,upi,27,5,106968.06000000001,3961.7800000000007,2,1,776,858,1
txn_93666,cust_8078,13689.65,failed,expired_card,credit_card,18,2,48663.36,2703.52,1,0,32,60,1
txn_34102,cust_4759,4834.75,failed,insufficient_funds,upi,14,3,29488.059999999998,2106.29,1,0,49,520,1
txn_57606,cust_6768,17891.16,failed,expired_card,credit_card,7,3,23502.64,3357.52,1,0,213,519,1
txn_18888,cust_9804,18188.15,failed,insufficient_funds,credit_card,48,4,119656.32,2492.84,2,1,771,923,1
txn_77664,cust_1702,7837.6,failed,insufficient_funds,credit_card,20,4,21485.2,1074.26,1,1,345,881,1
txn_66880,cust_4952,2804.34,failed,card_declined,credit_card,1,6,4187.21,4187.21,2,0,3,3,0
txn_67757,cust_7412,806.96,failed,authentication_failed,debit_card,19,2,27346.89,1439.31,2,2,57,826,1
txn_12389,cust_3415,18152.93,failed,insufficient_funds,credit_card,47,6,28762.120000000003,611.96,1,1,279,816,0
txn_38173,cust_7324,8001.5,failed,card_declined,debit_card,15,8,64668.45,4311.23,1,0,31,150,1
txn_20528,cust_4664,8575.71,failed,expired_card,credit_card,3,4,7027.38,2342.46,0,0,521,961,1
txn_87124,cust_7147,12828.64,failed,insufficient_funds,debit_card,47,1,52368.81,1114.23,1,0,389,584,0
txn_44129,cust_2088,2693.6,failed,insufficient_funds,credit_card,8,3,4969.6,621.2,2,0,238,266,1
txn_45326,cust_6415,7436.79,failed,expired_card,credit_card,4,1,10108.24,2527.06,1,0,39,220,0
txn_73226,cust_8140,18413.63,failed,card_declined,netbanking,45,6,44067.6,979.28,1,1,65,165,1
txn_36398,cust_1868,23965.71,failed,insufficient_funds,credit_card,16,4,38403.68,2400.23,1,0,502,721,1
txn_80412,cust_2513,15279.33,failed,authentication_failed,debit_card,25,2,123637.25,4945.49,0,0,34,53,1
txn_26876,cust_6299,5723.13,failed,insufficient_funds,credit_card,8,9,2124.56,265.57,2,0,164,587,1
txn_11214,cust_6803,9879.99,failed,card_declined,debit_card,39,3,26005.589999999997,666.81,2,2,146,844,1
txn_37740,cust_9708,16081.17,failed,insufficient_funds,debit_card,20,4,9082.6,454.13,2,0,350,434,1
txn_56553,cust_1747,15539.77,failed,network_error,debit_card,14,2,61205.340000000004,4371.81,2,1,65,699,1
txn_91397,cust_2295,8464.08,failed,expired_card,upi,34,5,70940.32,2086.48,2,0,5,10,1
txn_25861,cust_4897,1759.14,failed,card_declined,debit_card,39,2,28331.940000000002,726.46,1,0,358,408,1
txn_37453,cust_7804,1423.19,failed,insufficient_funds,netbanking,38,8,35629.94,937.6300000000001,1,0,61,196,1
txn_82497,cust_5942,613.98,failed,insufficient_funds,credit_card,48,8,99872.63999999998,2080.68,2,2,3,8,0
txn_18253,cust_6476,7297.45,failed,insufficient_funds,netbanking,20,3,40186.4,2009.3200000000002,0,0,163,380,1
txn_62181,cust_4759,5876.87,failed,authentication_failed,netbanking,36,2,22249.8,618.05,2,0,23,64,1
txn_62482,cust_7596,22960.54,failed,expired_card,upi,23,8,58767.990000000005,2555.13,1,1,684,931,1
txn_81543,cust_2217,20832.9,failed,authentication_failed,credit_card,22,1,19652.379999999997,893.2899999999998,1,1,522,933,1
txn_34281,cust_9471,9365.8,failed,authentication_failed,netbanking,1,6,2845.18,2845.18,1,1,387,451,0
txn_63744,cust_7101,18627.86,failed,insufficient_funds,credit_card,21,3,48952.26,2331.06,0,0,595,828,1
txn_99557,cust_5889,9983.83,failed,card_declined,netbanking,26,7,63304.8,2434.8,2,2,397,414,1
txn_67619,cust_1909,565.05,failed,authentication_failed,debit_card,13,3,1941.55,149.35,0,0,35,224,1
txn_68798,cust_2420,21171.44,failed,card_declined,debit_card,3,4,1983.2400000000002,661.08,0,0,495,552,1
txn_83079,cust_4444,20011.36,failed,insufficient_funds,credit_card,11,1,47726.91,4338.81,0,0,46,46,1
txn_26101,cust_3696,10572.79,failed,insufficient_funds,debit_card,20,3,28642.399999999998,1432.12,0,0,3,6,1
txn_36673,cust_1329,19487.73,failed,insufficient_funds,credit_card,23,8,25345.31,1101.97,1,1,60,764,1
txn_68942,cust_3050,11767.87,failed,suspected_fraud,upi,15,7,38989.5,2599.3,0,0,255,530,0
txn_48622,cust_6291,17116.42,failed,insufficient_funds,debit_card,13,9,60718.06,4670.62,0,0,132,182,1
txn_30011,cust_5729,14401.45,failed,authentication_failed,credit_card,0,1,0.0,0.0,0,0,201,830,0
txn_28830,cust_9584,22120.07,failed,insufficient_funds,debit_card,19,7,18697.52,984.08,1,0,107,134,1
txn_99082,cust_1628,17048.76,failed,card_declined,debit_card,38,5,80192.16,2110.32,0,0,393,398,0
txn_12395,cust_8276,2433.82,failed,expired_card,debit_card,31,1,6139.86,198.06,0,0,340,968,1
txn_95548,cust_8711,12228.02,failed,expired_card,upi,4,3,18634.88,4658.72,1,0,222,761,1
txn_42963,cust_5721,10758.31,failed,insufficient_funds,credit_card,3,2,8143.77,2714.59,1,1,72,141,1
txn_73593,cust_1639,21951.23,failed,suspected_fraud,credit_card,3,4,9835.08,3278.36,0,0,74,90,0
txn_75807,cust_9437,24861.53,failed,authentication_failed,upi,43,9,166778.51,3878.57,1,1,79,442,0
txn_20857,cust_9708,22914.73,failed,insufficient_funds,credit_card,40,6,27195.6,679.89,2,2,186,400,1
txn_13646,cust_1500,2929.23,failed,card_declined,upi,49,7,221945.5,4529.5,1,0,71,640,1
txn_33437,cust_8758,12108.62,failed,insufficient_funds,credit_card,36,9,95610.24,2655.84,0,0,774,997,0
txn_98552,cust_7525,16111.53,failed,insufficient_funds,credit_card,39,2,139999.08,3589.72,1,1,194,397,1
txn_15400,cust_1214,10488.45,failed,suspected_fraud,upi,16,8,45954.88,2872.18,2,1,69,158,0
txn_53148,cust_7834,22287.5,failed,network_error,credit_card,47,8,191671.63999999998,4078.12,1,1,52,87,1
txn_46744,cust_1732,5545.08,failed,network_error,upi,46,3,97296.43999999999,2115.14,1,0,6,9,0
txn_88653,cust_5664,809.07,failed,insufficient_funds,netbanking,7,3,16873.850000000002,2410.55,1,1,78,678,1
txn_34945,cust_5090,7650.66,failed,card_declined,credit_card,26,3,76356.54,2936.79,1,0,1,865,0
txn_71600,cust_6280,24540.4,failed,network_error,netbanking,14,9,47850.880000000005,3417.9200000000005,2,0,78,471,0
txn_24263,cust_2884,20933.7,failed,insufficient_funds,credit_card,3,6,13730.939999999999,4576.98,1,1,249,312,1
txn_74558,cust_6298,8872.1,failed,suspected_fraud,debit_card,9,7,30310.56,3367.84,2,0,338,587,0
txn_20057,cust_8813,13771.98,failed,card_declined,debit_card,49,7,47534.9,970.1,1,0,114,493,0
txn_60406,cust_8082,18764.81,failed,network_error,debit_card,21,7,14883.96,708.76,2,1,145,162,0
txn_11439,cust_2711,12006.45,failed,expired_card,credit_card,34,1,81886.96,2408.44,0,0,70,103,1
txn_65309,cust_7096,22442.85,failed,authentication_failed,credit_card,38,7,142083.52,3739.0399999999995,1,0,14,872,1
txn_31832,cust_6278,23486.41,failed,insufficient_funds,credit_card,10,6,36722.7,3672.2699999999995,1,0,267,569,0
txn_71477,cust_9759,10761.57,failed,authentication_failed,debit_card,7,7,31889.13,4555.59,2,1,763,987,0
txn_18076,cust_9552,22325.26,failed,expired_card,debit_card,26,2,116636.52000000002,4486.02,0,0,220,753,1
txn_65904,cust_9772,19261.31,failed,network_error,debit_card,43,1,51685.57,1201.99,1,0,72,81,1
txn_94860,cust_9391,73.53,failed,suspected_fraud,netbanking,12,4,42333.24,3527.77,2,0,276,848,0
txn_95970,cust_6025,7952.09,failed,insufficient_funds,credit_card,49,8,173640.31999999998,3543.6799999999994,0,0,653,821,1
txn_90140,cust_8635,18585.57,failed,network_error,upi,36,6,18902.159999999996,525.06,1,0,231,429,1
txn_57366,cust_1794,1468.17,failed,authentication_failed,debit_card,14,8,35495.880000000005,2535.4200000000005,1,1,206,409,1
txn_14369,cust_8248,1624.21,failed,insufficient_funds,debit_card,31,9,151745.93,4895.03,0,0,10,39,1
txn_94816,cust_7627,13329.53,failed,expired_card,debit_card,19,6,33656.6,1771.3999999999999,2,0,163,407,0
txn_19808,cust_1557,13923.51,failed,insufficient_funds,credit_card,13,2,12236.9,941.3,1,1,454,633,1
txn_52407,cust_3324,312.62,failed,authentication_failed,debit_card,42,8,176522.64,4202.92,1,0,28,982,0
txn_84935,cust_7079,15617.44,failed,card_declined,credit_card,29,8,95135.95000000001,3280.55,2,2,136,260,0
txn_10908,cust_6291,15641.82,failed,suspected_fraud,upi,24,4,48426.0,2017.75,1,0,53,539,0
txn_20967,cust_5147,19899.77,failed,card_declined,credit_card,34,1,25244.66,742.49,2,0,466,912,1
txn_50725,cust_1559,22891.15,failed,insufficient_funds,debit_card,1,8,2342.4,2342.4,1,1,243,385,1
txn_85973,cust_2484,10638.69,failed,network_error,debit_card,10,8,22543.1,2254.31,1,0,39,967,1
txn_69526,cust_4856,22281.83,failed,insufficient_funds,credit_card,35,9,26863.899999999998,767.54,1,0,1,47,1
txn_21055,cust_6639,11549.97,failed,expired_card,netbanking,18,7,22455.899999999998,1247.55,2,2,99,155,1
txn_34687,cust_8529,4032.77,failed,insufficient_funds,upi,46,8,112363.28,2442.68,2,0,166,231,1
txn_91981,cust_6196,19612.34,failed,expired_card,credit_card,28,2,42804.44,1528.73,1,0,101,161,0
txn_93828,cust_4925,13662.93,failed,expired_card,upi,43,4,112303.09999999999,2611.7,0,0,584,833,0
txn_98290,cust_7266,19999.49,failed,card_declined,upi,0,9,0.0,0.0,1,0,107,658,0
txn_16408,cust_6278,4043.85,failed,suspected_fraud,netbanking,1,2,1679.98,1679.98,0,0,300,896,0
txn_86534,cust_3433,14717.75,failed,card_declined,upi,16,4,25452.96,1590.81,0,0,45,747,0
txn_57458,cust_8493,23861.52,failed,authentication_failed,credit_card,29,3,142053.02,4898.379999999999,0,0,361,396,0
txn_49386,cust_3841,15612.37,failed,network_error,credit_card,47,7,217849.23,4635.09,0,0,77,348,0
txn_66132,cust_2351,4142.57,failed,authentication_failed,debit_card,10,6,44272.9,4427.29,2,1,450,599,1
txn_14123,cust_2059,3901.33,failed,insufficient_funds,upi,23,3,43771.990000000005,1903.1300000000003,1,1,317,651,1
txn_22121,cust_9702,10463.81,failed,insufficient_funds,netbanking,48,5,171620.63999999998,3575.43,2,1,108,560,1
txn_68390,cust_7176,10597.83,failed,network_error,credit_card,48,6,51776.16,1078.67,2,1,193,336,1
txn_59979,cust_4534,14520.05,failed,insufficient_funds,debit_card,43,9,56987.04,1325.28,1,1,84,111,1
txn_16749,cust_7457,24214.41,failed,card_declined,upi,33,8,40029.99,1213.03,1,0,66,497,1
txn_37603,cust_8222,2716.74,failed,network_error,debit_card,4,6,13194.08,3298.52,1,1,478,643,1
txn_54322,cust_2938,21699.25,failed,insufficient_funds,credit_card,27,4,82284.93000000001,3047.59,0,0,92,441,0
